z6-12551,,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port6,Port7,Port7,Port8,Port8, 
# Records: 3073,,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,Unrecognized Sensor,Battery,Battery,Barometer,Barometer, 
Timestamps,Device RID,raw  Water Content,raw  Soil Temperature,raw  Saturation Extract EC,raw  Water Content,raw  Soil Temperature,raw  Saturation Extract EC,raw  Water Content,raw  Soil Temperature,raw  Saturation Extract EC,raw  Sensor Output,raw  Battery Percent,raw  Battery Voltage,raw  Reference Pressure,raw  Logger Temperature,UTC Offset
2026/01/27 19:00:00,42660,25616,5050,2328,24161,5190,1764,25122,5300,2300,0,2100,9087,9753,5130,UTC+00:00
2026/01/27 20:00:00,42661,25628,5056,2328,24158,5190,1765,25121,5300,2300,0,2100,9030,9754,5213,UTC+00:00
2026/01/27 21:00:00,42662,25638,5060,2328,24157,5190,1764,25120,5295,2301,0,2100,9074,9753,5209,UTC+00:00
2026/01/27 22:00:00,42663,25653,5060,2328,24154,5190,1765,25119,5290,2301,0,2100,9016,9753,5243,UTC+00:00
2026/01/27 23:00:00,42664,25669,5060,2327,24152,5190,1765,25119,5290,2301,0,2100,8965,9752,4902,UTC+00:00
2026/01/28 00:00:00,42665,25682,5060,2327,24150,5190,1766,25118,5290,2300,0,2100,8925,9750,4593,UTC+00:00
2026/01/28 01:00:00,42666,25696,5060,2327,24150,5190,1765,25118,5290,2300,0,2100,8898,9750,4258,UTC+00:00
2026/01/28 02:00:00,42667,25708,5060,2327,24150,5190,1765,25117,5290,2300,0,2100,8883,9750,4160,UTC+00:00
2026/01/28 03:00:00,42668,25720,5060,2327,24149,5190,1766,25117,5290,2299,0,2100,8870,9750,4133,UTC+00:00
2026/01/28 04:00:00,42669,25736,5060,2326,24148,5190,1766,25116,5290,2299,0,2100,8855,9749,4057,UTC+00:00
2026/01/28 05:00:00,42670,25749,5060,2327,24147,5190,1766,25115,5290,2299,0,2100,8845,9744,3930,UTC+00:00
2026/01/28 06:00:00,42671,25764,5060,2326,24146,5190,1766,25115,5290,2299,0,2100,8836,9744,3898,UTC+00:00
2026/01/28 07:00:00,42673,25774,5060,2326,24146,5190,1766,25114,5290,2299,0,2100,8802,9742,3859,UTC+00:00
2026/01/28 08:00:00,42674,25785,5060,2326,24145,5190,1765,25114,5290,2299,0,2100,8807,9738,3851,UTC+00:00
2026/01/28 09:00:00,42675,25796,5060,2326,24144,5190,1764,25112,5290,2299,0,2100,8802,9733,3752,UTC+00:00
2026/01/28 10:00:00,42676,25808,5060,2326,24143,5190,1764,25111,5290,2299,0,2100,8801,9725,3784,UTC+00:00
2026/01/28 11:00:00,42677,25815,5060,2326,24143,5190,1764,25111,5290,2299,0,2100,8799,9722,3837,UTC+00:00
2026/01/28 12:00:00,42678,25827,5060,2325,24142,5190,1764,25111,5290,2299,0,2100,8795,9718,3861,UTC+00:00
2026/01/28 13:00:00,42679,25830,5060,2325,24141,5190,1763,25110,5290,2299,0,2100,8792,9710,3857,UTC+00:00
2026/01/28 14:00:00,42680,25835,5060,2324,24139,5190,1763,25110,5290,2299,0,2100,8785,9708,3904,UTC+00:00
2026/01/28 15:00:00,42681,25831,5060,2324,24139,5190,1762,25109,5290,2298,0,2100,8826,9710,4060,UTC+00:00
2026/01/28 16:00:00,42682,25821,5060,2324,24138,5190,1762,25108,5290,2297,0,2100,8915,9712,4440,UTC+00:00
2026/01/28 17:00:00,42683,25810,5060,2326,24138,5190,1762,25106,5290,2297,0,2100,9041,9724,4852,UTC+00:00
2026/01/28 18:00:00,42684,25799,5060,2326,24136,5190,1764,25106,5290,2297,0,2100,9083,9719,5172,UTC+00:00
2026/01/28 19:00:00,42685,25786,5060,2326,24133,5190,1764,25105,5290,2297,0,2100,9058,9707,5480,UTC+00:00
2026/01/28 20:00:00,42686,25776,5060,2326,24129,5190,1764,25105,5290,2297,0,2100,9050,9693,5569,UTC+00:00
2026/01/28 21:00:00,42687,25774,5060,2327,24124,5190,1764,25107,5290,2297,0,2100,9003,9691,5812,UTC+00:00
2026/01/28 22:00:00,42688,25777,5060,2327,24123,5190,1764,25107,5290,2297,0,2100,8971,9690,5778,UTC+00:00
2026/01/28 23:00:00,42689,25775,5060,2327,24120,5190,1764,25107,5290,2297,0,2100,8902,9690,5600,UTC+00:00
2026/01/29 00:00:00,42690,25773,5060,2327,24119,5190,1763,25106,5290,2297,0,2100,8855,9681,5110,UTC+00:00
2026/01/29 01:00:00,42691,25772,5060,2327,24118,5190,1764,25101,5290,2297,0,2100,8834,9680,4808,UTC+00:00
2026/01/29 02:00:00,42692,25770,5060,2327,24119,5190,1764,25100,5290,2297,0,2100,8821,9681,4698,UTC+00:00
2026/01/29 03:00:00,42693,25770,5060,2326,24121,5190,1764,25100,5290,2297,0,2100,8810,9679,4610,UTC+00:00
2026/01/29 04:00:00,42694,25770,5060,2325,24123,5190,1764,25099,5290,2297,0,2100,8798,9681,4538,UTC+00:00
2026/01/29 05:00:00,42695,25777,5060,2326,24127,5190,1764,25098,5285,2297,0,2100,8791,9674,4487,UTC+00:00
2026/01/29 06:00:00,42696,25782,5060,2327,24131,5190,1764,25098,5280,2297,0,2100,8782,9667,4457,UTC+00:00
2026/01/29 07:00:00,42698,25792,5060,2327,24136,5190,1764,25098,5280,2297,0,2100,8769,9663,4453,UTC+00:00
2026/01/29 08:00:00,42699,25805,5060,2328,24140,5190,1764,25096,5280,2297,0,2100,8765,9662,4370,UTC+00:00
2026/01/29 09:00:00,42700,25817,5060,2328,24144,5190,1764,25095,5280,2297,0,2100,8759,9665,4291,UTC+00:00
2026/01/29 10:00:00,42701,25831,5060,2329,24148,5190,1765,25095,5280,2297,0,2100,8754,9665,4229,UTC+00:00
2026/01/29 11:00:00,42702,25841,5060,2328,24151,5190,1765,25094,5280,2297,0,2100,8751,9666,4225,UTC+00:00
2026/01/29 12:00:00,42703,25854,5060,2329,24156,5190,1766,25092,5280,2297,0,2100,8747,9666,4254,UTC+00:00
2026/01/29 13:00:00,42704,25868,5063,2330,24157,5190,1766,25092,5280,2297,0,2100,8740,9670,4288,UTC+00:00
2026/01/29 14:00:00,42705,25878,5070,2330,24160,5190,1766,25091,5280,2297,0,2100,8737,9676,4264,UTC+00:00
2026/01/29 15:00:00,42706,25889,5070,2330,24162,5190,1767,25090,5280,2297,0,2100,8745,9688,4266,UTC+00:00
2026/01/29 16:00:00,42707,25898,5070,2331,24163,5190,1768,25090,5280,2297,0,2100,8791,9697,4337,UTC+00:00
2026/01/29 17:00:00,42708,25908,5070,2331,24166,5190,1767,25089,5280,2297,0,2100,8888,9705,4488,UTC+00:00
2026/01/29 18:00:00,42709,25918,5070,2332,24167,5190,1768,25090,5280,2298,0,2100,8943,9711,4625,UTC+00:00
2026/01/29 19:00:00,42710,25925,5070,2333,24168,5190,1767,25090,5280,2298,0,2100,9051,9713,4711,UTC+00:00
2026/01/29 20:00:00,42711,25931,5070,2333,24169,5190,1767,25089,5280,2299,0,2100,9083,9711,4992,UTC+00:00
2026/01/29 21:00:00,42712,25937,5070,2333,24169,5190,1768,25088,5280,2299,0,2100,9088,9709,5098,UTC+00:00
2026/01/29 22:00:00,42713,25949,5070,2333,24169,5190,1767,25088,5280,2299,0,2100,9036,9713,5085,UTC+00:00
2026/01/29 23:00:00,42714,25949,5070,2332,24170,5190,1767,25087,5280,2299,0,2100,8981,9718,4818,UTC+00:00
2026/01/30 00:00:00,42715,25958,5070,2332,24170,5190,1767,25085,5280,2299,0,2100,8931,9714,4556,UTC+00:00
2026/01/30 01:00:00,42716,25966,5070,2333,24169,5190,1767,25084,5280,2298,0,2100,8904,9718,4476,UTC+00:00
2026/01/30 02:00:00,42717,25973,5070,2333,24170,5190,1768,25083,5280,2298,0,2100,8890,9721,4448,UTC+00:00
2026/01/30 03:00:00,42718,25987,5070,2333,24170,5190,1768,25084,5280,2299,0,2100,8866,9723,4381,UTC+00:00
2026/01/30 04:00:00,42719,25999,5070,2334,24170,5190,1769,25084,5280,2298,0,2100,8855,9726,4382,UTC+00:00
2026/01/30 05:00:00,42720,26011,5070,2334,24171,5190,1768,25082,5280,2299,0,2100,8841,9727,4355,UTC+00:00
2026/01/30 06:00:00,42721,26019,5070,2334,24173,5190,1769,25082,5280,2299,0,2100,8830,9729,4334,UTC+00:00
2026/01/30 07:00:00,42723,26027,5070,2334,24173,5190,1769,25081,5280,2298,0,2100,8809,9728,4324,UTC+00:00
2026/01/30 08:00:00,42724,26033,5070,2334,24174,5190,1768,25081,5280,2298,0,2100,8805,9729,4285,UTC+00:00
2026/01/30 09:00:00,42725,26037,5070,2334,24174,5190,1769,25080,5280,2299,0,2100,8800,9729,4264,UTC+00:00
2026/01/30 10:00:00,42726,26040,5070,2335,24174,5190,1768,25079,5280,2299,0,2100,8795,9731,4280,UTC+00:00
2026/01/30 11:00:00,42727,26045,5070,2336,24176,5190,1768,25079,5280,2299,0,2100,8788,9729,4256,UTC+00:00
2026/01/30 12:00:00,42728,26043,5070,2336,24176,5190,1769,25078,5280,2299,0,2100,8783,9736,4244,UTC+00:00
2026/01/30 13:00:00,42729,26044,5070,2336,24176,5190,1769,25078,5280,2299,0,2100,8775,9738,4255,UTC+00:00
2026/01/30 14:00:00,42730,26046,5070,2336,24177,5190,1769,25078,5280,2299,0,2100,8768,9743,4270,UTC+00:00
2026/01/30 15:00:00,42731,26044,5070,2336,24178,5190,1769,25077,5280,2298,0,2100,8768,9751,4311,UTC+00:00
2026/01/30 16:00:00,42732,26044,5070,2335,24178,5190,1768,25076,5280,2299,0,2100,8776,9758,4376,UTC+00:00
2026/01/30 17:00:00,42733,26040,5070,2335,24178,5190,1767,25076,5280,2299,0,2100,8789,9764,4375,UTC+00:00
2026/01/30 18:00:00,42734,26043,5070,2336,24179,5190,1767,25075,5280,2299,0,2100,8845,9769,4390,UTC+00:00
2026/01/30 19:00:00,42735,26036,5070,2336,24180,5190,1767,25075,5280,2299,0,2100,8886,9768,4418,UTC+00:00
2026/01/30 20:00:00,42736,26035,5070,2336,24180,5190,1767,25075,5280,2299,0,2100,8932,9767,4389,UTC+00:00
2026/01/30 21:00:00,42737,26041,5070,2336,24179,5190,1766,25074,5280,2299,0,2100,9021,9769,4409,UTC+00:00
2026/01/30 22:00:00,42738,26038,5070,2336,24180,5190,1768,25075,5280,2299,0,2100,9052,9777,4424,UTC+00:00
2026/01/30 23:00:00,42739,26035,5070,2336,24180,5190,1768,25074,5280,2299,0,2100,8981,9787,4077,UTC+00:00
2026/01/31 00:00:00,42740,26035,5070,2337,24180,5190,1767,25073,5280,2299,0,2100,8948,9793,3842,UTC+00:00
2026/01/31 01:00:00,42741,26033,5070,2337,24180,5190,1767,25072,5280,2299,0,2100,8925,9801,3680,UTC+00:00
2026/01/31 02:00:00,42742,26028,5070,2337,24180,5190,1766,25072,5280,2299,0,2100,8909,9809,3585,UTC+00:00
2026/01/31 03:00:00,42743,26020,5070,2336,24181,5190,1767,25071,5280,2299,0,2100,8896,9815,3473,UTC+00:00
2026/01/31 04:00:00,42744,26012,5070,2336,24181,5190,1766,25070,5280,2299,0,2100,8884,9821,3384,UTC+00:00
2026/01/31 05:00:00,42745,25999,5070,2336,24183,5190,1766,25070,5280,2299,0,2100,8876,9826,3324,UTC+00:00
2026/01/31 06:00:00,42746,25982,5070,2336,24182,5190,1766,25070,5280,2299,0,2100,8867,9827,3246,UTC+00:00
2026/01/31 07:00:00,42748,25966,5070,2336,24183,5190,1766,25069,5280,2299,0,2100,8825,9827,3172,UTC+00:00
2026/01/31 08:00:00,42749,25944,5061,2336,24183,5190,1765,25069,5280,2299,0,2100,8823,9825,3004,UTC+00:00
2026/01/31 09:00:00,42750,25918,5060,2335,24183,5190,1765,25069,5280,2300,0,2100,8820,9826,2941,UTC+00:00
2026/01/31 10:00:00,42751,25893,5060,2335,24183,5183,1766,25068,5280,2300,0,2100,8817,9822,2910,UTC+00:00
2026/01/31 11:00:00,42752,25859,5060,2335,24182,5180,1766,25067,5280,2300,0,2100,8814,9819,2868,UTC+00:00
2026/01/31 12:00:00,42753,25815,5056,2334,24182,5180,1767,25067,5280,2300,0,2100,8812,9816,2852,UTC+00:00
2026/01/31 13:00:00,42754,25743,5050,2335,24181,5180,1768,25067,5280,2300,0,2100,8805,9813,2822,UTC+00:00
2026/01/31 14:00:00,42755,25646,5050,2335,24181,5180,1768,25066,5280,2300,0,2100,8802,9814,2808,UTC+00:00
2026/01/31 15:00:00,42756,25505,5050,2333,24180,5180,1770,25065,5280,2300,0,2100,8862,9814,3145,UTC+00:00
2026/01/31 16:00:00,42757,25325,5050,2333,24180,5180,1770,25065,5271,2300,0,2100,8952,9815,3546,UTC+00:00
2026/01/31 17:00:00,42758,25101,5040,2333,24178,5180,1770,25066,5270,2300,0,2100,9106,9821,3924,UTC+00:00
2026/01/31 18:00:00,42759,24956,5040,2333,24177,5180,1771,25064,5270,2300,0,2100,9171,9819,4184,UTC+00:00
2026/01/31 19:00:00,42760,24878,5040,2333,24177,5178,1771,25064,5270,2300,0,2100,9145,9809,4419,UTC+00:00
2026/01/31 20:00:00,42761,24836,5040,2332,24175,5170,1771,25063,5270,2300,0,2100,9127,9794,4483,UTC+00:00
2026/01/31 21:00:00,42762,24811,5040,2331,24174,5170,1771,25064,5270,2300,0,2100,9112,9785,4466,UTC+00:00
2026/01/31 22:00:00,42763,24791,5040,2330,24173,5170,1770,25064,5270,2299,0,2100,9054,9776,4350,UTC+00:00
2026/01/31 23:00:00,42764,24759,5040,2330,24173,5170,1770,25062,5270,2299,0,2100,9008,9771,4154,UTC+00:00
2026/02/01 00:00:00,42765,24707,5040,2330,24173,5170,1770,25063,5270,2299,0,2100,8972,9766,4054,UTC+00:00
2026/02/01 01:00:00,42766,24640,5040,2329,24172,5170,1770,25062,5270,2299,0,2100,8949,9759,4025,UTC+00:00
2026/02/01 02:00:00,42767,24559,5040,2327,24171,5170,1770,25063,5270,2299,0,2100,8931,9754,4041,UTC+00:00
2026/02/01 03:00:00,42768,24470,5037,2326,24170,5170,1770,25062,5270,2299,0,2100,8915,9756,4049,UTC+00:00
2026/02/01 04:00:00,42769,24378,5030,2325,24169,5170,1769,25061,5270,2299,0,2100,8897,9745,4060,UTC+00:00
2026/02/01 05:00:00,42770,24286,5030,2323,24167,5170,1768,25062,5270,2299,0,2100,8890,9736,4083,UTC+00:00
2026/02/01 06:00:00,42771,24189,5030,2321,24166,5170,1769,25062,5270,2299,0,2100,8880,9728,4100,UTC+00:00
2026/02/01 07:00:00,42773,24094,5030,2318,24165,5170,1768,25061,5270,2299,0,2100,8861,9725,4106,UTC+00:00
2026/02/01 08:00:00,42774,24016,5030,2314,24164,5170,1765,25061,5261,2298,0,2100,8854,9716,4114,UTC+00:00
2026/02/01 09:00:00,42775,23940,5021,2310,24164,5170,1764,25060,5260,2298,0,2100,8847,9713,4149,UTC+00:00
2026/02/01 10:00:00,42776,23878,5020,2304,24164,5170,1764,25060,5260,2296,0,2100,8838,9703,4173,UTC+00:00
2026/02/01 11:00:00,42777,23828,5020,2296,24162,5166,1763,25060,5260,2296,0,2100,8829,9693,4132,UTC+00:00
2026/02/01 12:00:00,42778,23777,5020,2287,24160,5160,1763,25060,5260,2295,0,2100,8823,9689,4063,UTC+00:00
2026/02/01 13:00:00,42779,23719,5019,2276,24160,5160,1764,25060,5260,2295,0,2100,8815,9682,4022,UTC+00:00
2026/02/01 14:00:00,42780,23672,5010,2262,24159,5160,1768,25060,5260,2295,0,2100,8807,9678,4022,UTC+00:00
2026/02/01 15:00:00,42781,23624,5010,2238,24158,5160,1768,25059,5260,2294,0,2100,8845,9680,4184,UTC+00:00
2026/02/01 16:00:00,42782,23586,5010,2213,24157,5160,1770,25058,5260,2295,0,2100,8923,9685,4459,UTC+00:00
2026/02/01 17:00:00,42783,23573,5010,2193,24156,5160,1770,25059,5260,2295,0,2100,9048,9687,4838,UTC+00:00
2026/02/01 18:00:00,42784,23573,5010,2186,24155,5160,1768,25058,5260,2294,0,2100,9073,9688,5243,UTC+00:00
2026/02/01 19:00:00,42785,23588,5010,2181,24152,5154,1770,25061,5260,2293,0,2100,9031,9680,5610,UTC+00:00
2026/02/01 20:00:00,42786,23610,5010,2181,24151,5150,1770,25060,5252,2293,0,2100,9025,9674,5757,UTC+00:00
2026/02/01 21:00:00,42787,23631,5010,2184,24149,5150,1770,25060,5250,2293,0,2100,9012,9674,5855,UTC+00:00
2026/02/01 22:00:00,42788,23668,5010,2188,24146,5150,1771,25059,5250,2294,0,2100,8978,9675,5950,UTC+00:00
2026/02/01 23:00:00,42789,23699,5015,2191,24145,5150,1771,25059,5250,2294,0,2100,8926,9675,5920,UTC+00:00
2026/02/02 00:00:00,42790,23739,5020,2198,24143,5150,1771,25059,5250,2294,0,2100,8856,9674,5555,UTC+00:00
2026/02/02 01:00:00,42791,23784,5020,2205,24140,5150,1772,25059,5250,2294,0,2100,8827,9672,5206,UTC+00:00
2026/02/02 02:00:00,42792,23824,5020,2212,24139,5150,1772,25060,5250,2294,0,2100,8807,9675,5105,UTC+00:00
2026/02/02 03:00:00,42793,23861,5020,2221,24138,5150,1771,25059,5250,2293,0,2100,8793,9675,5050,UTC+00:00
2026/02/02 04:00:00,42794,23903,5020,2228,24137,5150,1770,25057,5250,2293,0,2100,8778,9675,4973,UTC+00:00
2026/02/02 05:00:00,42795,23939,5020,2236,24135,5150,1770,25055,5250,2294,0,2100,8768,9676,4936,UTC+00:00
2026/02/02 06:00:00,42796,23979,5020,2241,24134,5150,1770,25054,5250,2293,0,2100,8757,9676,4911,UTC+00:00
2026/02/02 07:00:00,42798,24014,5020,2251,24132,5150,1771,25052,5250,2293,0,2100,8733,9675,4835,UTC+00:00
2026/02/02 08:00:00,42799,24051,5020,2260,24131,5150,1771,25052,5250,2293,0,2100,8728,9671,4834,UTC+00:00
2026/02/02 09:00:00,42800,24087,5020,2268,24129,5150,1770,25051,5250,2293,0,2100,8725,9671,4860,UTC+00:00
2026/02/02 10:00:00,42801,24127,5020,2275,24128,5150,1769,25052,5250,2293,0,2100,8716,9666,4791,UTC+00:00
2026/02/02 11:00:00,42802,24158,5020,2282,24126,5150,1770,25051,5250,2293,0,2100,8711,9662,4787,UTC+00:00
2026/02/02 12:00:00,42803,24190,5020,2286,24124,5150,1771,25051,5250,2293,0,2100,8704,9657,4704,UTC+00:00
2026/02/02 13:00:00,42804,24225,5020,2288,24123,5150,1771,25049,5250,2293,0,2100,8700,9651,4608,UTC+00:00
2026/02/02 14:00:00,42805,24254,5021,2291,24121,5150,1771,25049,5250,2293,0,2100,8693,9653,4685,UTC+00:00
2026/02/02 15:00:00,42806,24279,5030,2293,24119,5150,1771,25049,5250,2293,0,2100,8712,9656,4823,UTC+00:00
2026/02/02 16:00:00,42807,24303,5030,2294,24118,5150,1771,25050,5249,2293,0,2100,8765,9658,5067,UTC+00:00
2026/02/02 17:00:00,42808,24328,5030,2295,24116,5150,1770,25050,5240,2294,0,2100,8792,9656,5269,UTC+00:00
2026/02/02 18:00:00,42809,24345,5030,2297,24114,5150,1768,25050,5240,2294,0,2100,8855,9651,5526,UTC+00:00
2026/02/02 19:00:00,42810,24378,5030,2298,24112,5150,1766,25049,5240,2294,0,2100,8918,9644,5817,UTC+00:00
2026/02/02 20:00:00,42811,24411,5030,2299,24109,5150,1767,25048,5240,2294,0,2100,8895,9635,6133,UTC+00:00
2026/02/02 21:00:00,42812,24435,5030,2299,24105,5150,1767,25049,5240,2294,0,2100,8833,9637,6120,UTC+00:00
2026/02/02 22:00:00,42813,24474,5030,2301,24105,5150,1768,25048,5240,2294,0,2100,8797,9643,6024,UTC+00:00
2026/02/02 23:00:00,42814,24505,5030,2302,24103,5150,1768,25048,5240,2294,0,2100,8762,9640,5750,UTC+00:00
2026/02/03 00:00:00,42815,24535,5030,2303,24102,5150,1766,25047,5240,2294,0,2100,8740,9638,5475,UTC+00:00
2026/02/03 01:00:00,42816,24567,5030,2304,24100,5150,1766,25047,5240,2294,0,2100,8722,9640,5324,UTC+00:00
2026/02/03 02:00:00,42817,24609,5030,2305,24100,5150,1765,25046,5240,2294,0,2100,8709,9644,5260,UTC+00:00
2026/02/03 03:00:00,42818,24648,5030,2305,24098,5150,1764,25046,5240,2294,0,2100,8699,9650,5169,UTC+00:00
2026/02/03 04:00:00,42819,24687,5030,2306,24097,5150,1765,25044,5240,2294,0,2100,8687,9659,5102,UTC+00:00
2026/02/03 05:00:00,42820,24733,5030,2307,24095,5150,1765,25045,5240,2294,0,2100,8681,9659,5103,UTC+00:00
2026/02/03 06:00:00,42821,24773,5030,2306,24095,5150,1765,25044,5240,2294,0,2100,8671,9661,5082,UTC+00:00
2026/02/03 07:00:00,42823,24821,5030,2307,24094,5150,1766,25042,5240,2294,0,2100,8646,9663,5028,UTC+00:00
2026/02/03 08:00:00,42824,24872,5039,2308,24093,5150,1767,25043,5240,2294,0,2100,8646,9664,4911,UTC+00:00
2026/02/03 09:00:00,42825,24925,5040,2309,24093,5150,1767,25041,5240,2294,0,2100,8640,9666,4807,UTC+00:00
2026/02/03 10:00:00,42826,24983,5040,2309,24092,5151,1767,25038,5240,2294,0,2100,8635,9665,4738,UTC+00:00
2026/02/03 11:00:00,42827,25041,5040,2309,24092,5160,1767,25036,5240,2294,0,2100,8634,9667,4692,UTC+00:00
2026/02/03 12:00:00,42828,25100,5040,2309,24092,5160,1768,25036,5240,2294,0,2100,8627,9671,4626,UTC+00:00
2026/02/03 13:00:00,42829,25157,5040,2310,24092,5160,1768,25035,5240,2294,0,2100,8620,9677,4670,UTC+00:00
2026/02/03 14:00:00,42830,25226,5040,2310,24092,5160,1768,25035,5240,2294,0,2100,8616,9682,4654,UTC+00:00
2026/02/03 15:00:00,42831,25300,5040,2311,24092,5160,1768,25034,5240,2294,0,2100,8618,9691,4736,UTC+00:00
2026/02/03 16:00:00,42832,25370,5040,2311,24091,5160,1767,25034,5240,2294,0,2100,8630,9700,4872,UTC+00:00
2026/02/03 17:00:00,42833,25443,5040,2312,24089,5160,1768,25036,5240,2294,0,2100,8647,9708,5028,UTC+00:00
2026/02/03 18:00:00,42834,25517,5040,2313,24089,5160,1767,25035,5240,2294,0,2100,8662,9716,5204,UTC+00:00
2026/02/03 19:00:00,42835,25587,5040,2314,24089,5160,1767,25035,5240,2294,0,2100,8660,9715,5206,UTC+00:00
2026/02/03 20:00:00,42836,25651,5040,2315,24088,5160,1768,25035,5240,2294,0,2100,8666,9712,5210,UTC+00:00
2026/02/03 21:00:00,42837,25708,5040,2316,24087,5160,1768,25034,5240,2295,0,2100,8664,9712,5237,UTC+00:00
2026/02/03 22:00:00,42838,25754,5040,2315,24087,5160,1767,25033,5240,2294,0,2100,8659,9716,5213,UTC+00:00
2026/02/03 23:00:00,42839,25790,5040,2316,24088,5160,1766,25032,5240,2295,0,2100,8644,9719,5204,UTC+00:00
2026/02/04 00:00:00,42840,25807,5042,2317,24087,5160,1768,25031,5240,2294,0,2100,8635,9723,5128,UTC+00:00
2026/02/04 01:00:00,42841,25825,5050,2316,24087,5160,1767,25030,5240,2294,0,2100,8625,9728,5062,UTC+00:00
2026/02/04 02:00:00,42842,25843,5050,2317,24087,5160,1768,25030,5240,2294,0,2100,8618,9729,5009,UTC+00:00
2026/02/04 03:00:00,42843,25855,5050,2318,24087,5160,1766,25029,5240,2294,0,2100,8613,9730,4932,UTC+00:00
2026/02/04 04:00:00,42844,25867,5050,2318,24087,5160,1767,25028,5240,2294,0,2100,8606,9735,4896,UTC+00:00
2026/02/04 05:00:00,42845,25876,5050,2318,24088,5160,1767,25024,5240,2295,0,2100,8600,9735,4826,UTC+00:00
2026/02/04 06:00:00,42846,25880,5050,2319,24088,5160,1766,25023,5240,2295,0,2100,8595,9737,4827,UTC+00:00
2026/02/04 07:00:00,42848,25888,5050,2320,24088,5160,1767,25023,5240,2295,0,2100,8569,9739,4835,UTC+00:00
2026/02/04 08:00:00,42849,25896,5050,2320,24089,5160,1767,25022,5241,2295,0,2100,8570,9739,4818,UTC+00:00
2026/02/04 09:00:00,42850,25902,5050,2320,24088,5160,1766,25022,5248,2294,0,2100,8568,9741,4809,UTC+00:00
2026/02/04 10:00:00,42851,25911,5050,2320,24089,5160,1766,25021,5250,2295,0,2100,8569,9744,4808,UTC+00:00
2026/02/04 11:00:00,42852,25918,5050,2321,24089,5160,1765,25020,5250,2295,0,2100,8565,9747,4810,UTC+00:00
2026/02/04 12:00:00,42853,25929,5050,2322,24089,5160,1765,25018,5250,2295,0,2100,8560,9752,4815,UTC+00:00
2026/02/04 13:00:00,42854,25933,5050,2322,24090,5160,1766,25018,5250,2295,0,2100,8556,9755,4822,UTC+00:00
2026/02/04 14:00:00,42855,25938,5050,2322,24091,5160,1765,25017,5250,2295,0,2100,8556,9758,4850,UTC+00:00
2026/02/04 15:00:00,42856,25947,5050,2322,24091,5160,1766,25020,5250,2296,0,2100,8581,9761,5012,UTC+00:00
2026/02/04 16:00:00,42857,25960,5056,2324,24090,5160,1766,25020,5250,2296,0,2100,8609,9767,5236,UTC+00:00
2026/02/04 17:00:00,42858,25974,5060,2324,24091,5169,1766,25018,5250,2296,0,2100,8616,9775,5331,UTC+00:00
2026/02/04 18:00:00,42859,25981,5060,2323,24091,5170,1766,25018,5250,2296,0,2100,8612,9778,5299,UTC+00:00
2026/02/04 19:00:00,42860,25997,5060,2325,24090,5170,1766,25018,5250,2296,0,2100,8611,9774,5274,UTC+00:00
2026/02/04 20:00:00,42861,26005,5060,2325,24092,5170,1767,25018,5250,2297,0,2100,8612,9768,5250,UTC+00:00
2026/02/04 21:00:00,42862,26014,5060,2326,24092,5170,1766,25017,5250,2297,0,2100,8605,9763,5306,UTC+00:00
2026/02/04 22:00:00,42863,26025,5060,2326,24093,5170,1766,25018,5250,2297,0,2100,8595,9762,5251,UTC+00:00
2026/02/04 23:00:00,42864,26039,5060,2326,24094,5170,1766,25017,5250,2297,0,2100,8584,9763,5193,UTC+00:00
2026/02/05 00:00:00,42865,26049,5060,2326,24094,5170,1766,25016,5250,2297,0,2100,8576,9764,5131,UTC+00:00
2026/02/05 01:00:00,42866,26061,5060,2325,24095,5170,1765,25014,5250,2296,0,2100,8572,9760,5079,UTC+00:00
2026/02/05 02:00:00,42867,26071,5060,2327,24096,5170,1765,25015,5250,2296,0,2100,8566,9753,5059,UTC+00:00
2026/02/05 03:00:00,42868,26079,5060,2327,24097,5170,1766,25014,5250,2297,0,2100,8558,9751,4979,UTC+00:00
2026/02/05 04:00:00,42869,26085,5060,2328,24098,5170,1766,25013,5250,2297,0,2100,8553,9747,4823,UTC+00:00
2026/02/05 05:00:00,42870,26097,5060,2329,24100,5170,1767,25011,5250,2296,0,2100,8547,9738,4726,UTC+00:00
2026/02/05 06:00:00,42871,26103,5060,2330,24102,5170,1767,25009,5250,2296,0,2100,8544,9733,4667,UTC+00:00
2026/02/05 07:00:00,42873,26109,5060,2331,24102,5170,1768,25009,5250,2296,0,2100,8516,9724,4693,UTC+00:00
2026/02/05 08:00:00,42874,26116,5060,2331,24104,5170,1767,25009,5250,2296,0,2100,8523,9714,4713,UTC+00:00
2026/02/05 09:00:00,42875,26115,5061,2330,24104,5170,1766,25009,5250,2296,0,2100,8520,9706,4717,UTC+00:00
2026/02/05 10:00:00,42876,26126,5070,2330,24106,5170,1765,25009,5250,2296,0,2100,8520,9692,4706,UTC+00:00
